File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
numpy/testing/_private/extbuild.py,247,21,4,8,0,7,1
numpy/testing/tests/__init__.py,0,0,0,0,0,0,0
numpy/testing/tests/test_utils.py,2159,194,6,157,23,11,1
numpy/char/__init__.py,31,4,3,2,0,4,0
numpy/linalg/__init__.py,95,0,0,0,0,3,0
numpy/linalg/_linalg.py,3625,247,36,80,6,11,0
numpy/linalg/lapack_lite/clapack_scrub.py,319,50,5,34,4,7,1
numpy/linalg/lapack_lite/make_lite.py,392,91,9,26,5,9,1
numpy/linalg/lapack_lite/fortran.py,124,33,6,14,2,2,0
numpy/linalg/tests/test_linalg.py,2492,367,14,148,63,18,1
numpy/linalg/tests/__init__.py,0,0,0,0,0,0,0
numpy/linalg/tests/test_deprecations.py,19,1,1,1,0,2,0
numpy/linalg/tests/test_regression.py,191,22,4,13,1,4,0
numpy/core/_utils.py,21,2,2,1,0,1,0
numpy/core/overrides.py,10,2,2,1,0,2,1
numpy/core/fromnumeric.py,10,2,2,1,0,2,1
numpy/core/__init__.py,33,2,1,2,0,2,1
numpy/core/arrayprint.py,10,2,2,1,0,2,1
numpy/core/_dtype.py,10,2,2,1,0,2,1
numpy/core/shape_base.py,10,2,2,1,0,2,1
numpy/core/defchararray.py,10,2,2,1,0,2,1
numpy/core/numerictypes.py,10,2,2,1,0,2,1
numpy/core/_internal.py,27,3,2,2,0,4,1
numpy/core/getlimits.py,10,2,2,1,0,2,1
numpy/core/records.py,10,2,2,1,0,2,1
numpy/core/multiarray.py,25,2,2,1,0,3,1
numpy/core/_dtype_ctypes.py,10,2,2,1,0,2,1
numpy/core/function_base.py,10,2,2,1,0,2,1
numpy/core/umath.py,10,2,2,1,0,2,1
numpy/core/numeric.py,12,2,2,1,0,2,1
numpy/core/_multiarray_umath.py,57,5,5,1,0,8,0
numpy/core/einsumfunc.py,10,2,2,1,0,2,1
numpy/_pyinstaller/__init__.py,0,0,0,0,0,0,0
numpy/_pyinstaller/hook-numpy.py,35,0,0,0,0,3,0
numpy/_pyinstaller/tests/test_pyinstaller.py,35,3,3,1,0,3,0
numpy/_pyinstaller/tests/pyinstaller-smoke.py,32,0,0,0,0,1,0
numpy/_pyinstaller/tests/__init__.py,16,0,0,0,0,2,0
numpy/fft/__init__.py,213,0,0,0,0,4,0
numpy/fft/_helper.py,235,15,5,5,0,2,0
numpy/fft/_pocketfft.py,1693,56,17,20,0,5,0
numpy/fft/tests/__init__.py,0,0,0,0,0,0,0
numpy/fft/tests/test_pocketfft.py,609,112,16,49,3,6,0
numpy/fft/tests/test_helper.py,167,21,4,10,4,4,1
numpy/_typing/_char_codes.py,156,0,0,0,0,1,0
numpy/_typing/_nested_sequence.py,85,9,2,7,1,4,1
numpy/_typing/__init__.py,147,0,0,0,0,9,0
numpy/_typing/_scalars.py,20,0,0,0,0,2,0
numpy/_typing/_shape.py,8,0,0,0,0,2,0
numpy/_typing/_ufunc.py,7,0,0,0,0,1,0
numpy/_typing/_nbit_base.py,93,11,3,1,7,2,0
numpy/_typing/_array_like.py,92,6,2,2,2,8,0
numpy/_typing/_add_docstring.py,153,7,6,2,0,3,0
numpy/_typing/_dtype_like.py,108,7,2,2,3,4,0
numpy/_typing/_nbit.py,17,0,0,0,0,1,0
numpy/_typing/_extended_precision.py,15,0,0,0,0,2,0
numpy/matrixlib/__init__.py,12,0,0,0,0,3,0
numpy/matrixlib/defmatrix.py,1117,97,18,36,1,9,1
numpy/matrixlib/tests/__init__.py,0,0,0,0,0,0,0
numpy/matrixlib/tests/test_numeric.py,18,4,2,2,1,2,1
numpy/matrixlib/tests/test_masked_matrix.py,240,27,2,18,4,5,1
numpy/matrixlib/tests/test_defmatrix.py,475,80,6,44,10,7,1
numpy/matrixlib/tests/test_interaction.py,360,38,5,25,1,5,1
numpy/matrixlib/tests/test_matrix_linalg.py,110,15,1,0,15,3,1
numpy/matrixlib/tests/test_multiarray.py,17,4,2,2,1,2,1
numpy/matrixlib/tests/test_regression.py,31,6,2,5,1,2,1
numpy/tests/__init__.py,0,0,0,0,0,0,0
numpy/tests/test__all__.py,10,4,4,1,0,2,0
numpy/tests/test_numpy_config.py,47,10,3,4,1,3,0
numpy/tests/test_scripts.py,45,5,3,3,0,7,1
numpy/tests/test_reloading.py,69,4,2,3,0,11,1
numpy/tests/test_lazyloading.py,35,1,1,1,0,5,0
numpy/tests/test_public_api.py,723,134,25,22,0,18,0
numpy/tests/test_ctypeslib.py,406,42,4,24,6,13,1
numpy/tests/test_numpy_version.py,54,7,4,3,0,3,1
numpy/tests/test_warnings.py,81,35,14,6,2,5,1
numpy/tests/test_matlib.py,59,12,5,8,0,3,0
numpy/tests/test_configtool.py,51,14,3,6,1,9,0
doc/postprocess.py,50,8,4,3,0,1,0
doc/conftest.py,33,8,4,2,1,4,0
doc/preprocess.py,51,9,4,3,1,2,0
doc/neps/conf.py,182,0,0,0,0,1,1
doc/neps/nep-0016-benchmark.py,52,6,1,1,5,3,1
doc/neps/tools/build_index.py,126,29,25,3,0,4,0
doc/source/conf.py,643,37,20,5,4,18,1
doc/source/user/conftest.py,4,0,0,0,0,1,0
doc/source/user/plots/matplotlib3.py,15,0,0,0,0,2,0
