File,LOC,CC,MaxCC,NPM,NOC,Imports,Label
pandas/tests/extension/array_with_attr/test_array_with_attr.py,33,4,4,1,0,4,0
pandas/tests/extension/array_with_attr/array.py,89,22,3,9,2,9,0
pandas/tests/extension/date/__init__.py,6,0,0,0,0,1,0
pandas/tests/extension/date/array.py,193,50,14,18,2,9,0
pandas/tests/extension/uuid/__init__.py,0,0,0,0,0,0,0
pandas/tests/extension/uuid/test_uuid.py,93,18,3,7,2,13,0
pandas/tests/extension/json/__init__.py,7,0,0,0,0,1,0
pandas/tests/extension/json/test_json.py,516,78,3,62,1,9,1
pandas/tests/extension/json/array.py,285,82,12,22,2,17,1
pandas/tests/internals/__init__.py,0,0,0,0,0,0,0
pandas/tests/internals/test_internals.py,1421,300,18,81,6,16,1
pandas/tests/internals/test_api.py,178,17,4,10,0,9,0
pandas/tests/series/test_validate.py,26,2,2,1,0,1,0
pandas/tests/series/__init__.py,0,0,0,0,0,0,0
pandas/tests/series/test_constructors.py,2279,414,19,172,5,18,1
pandas/tests/series/test_formats.py,601,88,6,43,5,5,0
pandas/tests/series/test_unary.py,50,7,2,4,1,3,1
pandas/tests/series/test_reductions.py,231,28,4,16,0,5,0
pandas/tests/series/test_arrow_interface.py,117,20,4,8,2,5,0
pandas/tests/series/test_ufunc.py,475,83,9,31,3,8,1
pandas/tests/series/test_missing.py,88,23,9,5,1,7,1
pandas/tests/series/test_cumulative.py,284,14,2,12,1,5,1
pandas/tests/series/test_logical_ops.py,510,33,10,20,1,7,1
pandas/tests/series/test_subclass.py,82,19,3,10,2,4,1
pandas/tests/series/test_arithmetic.py,1152,163,26,61,9,13,1
pandas/tests/series/test_iteration.py,33,26,4,7,1,0,0
pandas/tests/series/test_npfuncs.py,46,8,3,4,1,5,0
pandas/tests/series/test_api.py,278,69,13,23,1,7,1
pandas/tests/series/methods/test_drop.py,126,18,7,7,0,4,1
pandas/tests/series/methods/test_combine.py,37,9,4,3,1,2,0
pandas/tests/series/methods/test_tolist.py,36,2,2,1,0,3,0
pandas/tests/series/methods/test_nlargest.py,202,16,2,12,1,5,0
pandas/tests/series/methods/test_to_dict.py,38,7,3,2,1,5,0
pandas/tests/series/methods/test_matmul.py,82,3,2,1,1,5,0
pandas/tests/series/methods/test_infer_objects.py,56,10,3,4,1,3,0
pandas/tests/series/methods/test_quantile.py,254,45,8,16,1,7,0
pandas/tests/series/methods/test_dtypes.py,7,7,4,1,1,1,0
pandas/tests/series/methods/test_to_frame.py,63,6,2,4,3,3,0
pandas/tests/series/methods/test_tz_localize.py,122,10,3,4,1,5,0
pandas/tests/series/methods/__init__.py,7,0,0,0,0,0,0
pandas/tests/series/methods/test_combine_first.py,173,20,5,11,1,6,0
pandas/tests/series/methods/test_diff.py,92,11,2,8,1,4,0
pandas/tests/series/methods/test_cov_corr.py,186,25,5,6,2,6,0
pandas/tests/series/methods/test_item.py,60,23,12,1,1,2,1
pandas/tests/series/methods/test_case_when.py,210,18,1,18,0,4,0
pandas/tests/series/methods/test_head_tail.py,8,1,1,1,0,1,0
pandas/tests/series/methods/test_to_numpy.py,57,7,3,5,0,5,0
pandas/tests/series/methods/test_pct_change.py,76,9,2,7,1,4,0
pandas/tests/series/methods/test_reindex_like.py,47,2,1,2,0,5,0
pandas/tests/series/methods/test_copy.py,76,26,8,4,1,4,0
pandas/tests/series/methods/test_drop_duplicates.py,275,33,4,17,1,5,0
pandas/tests/series/methods/test_count.py,24,9,4,2,1,2,0
pandas/tests/series/methods/test_reindex.py,478,51,12,28,0,5,0
pandas/tests/series/methods/test_to_csv.py,176,23,7,9,1,8,1
pandas/tests/series/methods/test_replace.py,750,107,14,56,1,9,1
pandas/tests/series/methods/test_rename.py,189,34,5,17,3,6,0
pandas/tests/series/methods/test_dropna.py,117,21,4,7,1,4,0
pandas/tests/series/methods/test_duplicated.py,79,5,1,5,0,4,1
pandas/tests/series/methods/test_sort_values.py,250,22,4,9,2,4,0
pandas/tests/series/methods/test_unstack.py,169,8,3,6,0,5,0
pandas/tests/series/methods/test_convert_dtypes.py,340,33,20,11,1,7,1
pandas/tests/series/methods/test_get_numeric_data.py,31,5,3,1,1,2,0
pandas/tests/series/methods/test_isna.py,36,4,2,2,1,3,0
pandas/tests/series/methods/test_map.py,704,92,6,64,3,11,0
pandas/tests/series/methods/test_sort_index.py,337,32,3,22,2,4,0
pandas/tests/series/methods/test_values.py,29,4,2,2,1,4,0
pandas/tests/series/methods/test_searchsorted.py,77,21,5,8,1,6,0
pandas/tests/series/methods/test_size.py,20,3,3,1,0,2,0
pandas/tests/series/methods/test_nunique.py,24,5,3,2,0,2,0
pandas/tests/series/methods/test_value_counts.py,255,13,2,10,1,5,1
pandas/tests/series/methods/test_set_name.py,21,13,5,2,1,2,0
pandas/tests/series/methods/test_equals.py,133,44,10,7,0,6,1
pandas/tests/series/methods/test_asof.py,205,35,9,7,1,5,1
pandas/tests/series/methods/test_astype.py,709,93,6,45,4,11,1
pandas/tests/series/methods/test_truncate.py,67,6,2,4,1,5,0
pandas/tests/series/methods/test_describe.py,221,19,4,12,1,6,0
pandas/tests/series/methods/test_explode.py,185,19,2,17,0,4,0
pandas/tests/series/methods/test_align.py,195,29,11,9,0,6,0
pandas/tests/series/methods/test_autocorr.py,30,19,10,1,1,1,0
pandas/tests/series/methods/test_rename_axis.py,47,12,4,3,1,3,0
pandas/tests/series/methods/test_rank.py,625,81,12,24,1,9,0
pandas/tests/series/methods/test_unique.py,76,13,3,7,1,3,0
pandas/tests/series/methods/test_compare.py,140,11,3,8,0,4,0
pandas/tests/series/methods/test_add_prefix_suffix.py,41,9,5,3,0,3,0
pandas/tests/series/methods/test_is_monotonic.py,26,16,6,2,1,2,1
pandas/tests/series/methods/test_clip.py,165,23,6,10,1,7,1
pandas/tests/series/methods/test_round.py,119,12,2,9,1,5,1
pandas/tests/series/methods/test_argsort.py,76,16,5,7,1,4,0
pandas/tests/series/methods/test_is_unique.py,40,5,3,4,1,3,0
pandas/tests/series/methods/test_isin.py,269,21,2,17,1,7,0
pandas/tests/series/methods/test_update.py,135,8,2,5,1,5,0
pandas/tests/series/methods/test_info.py,212,29,5,11,0,8,0
pandas/tests/series/methods/test_reset_index.py,227,36,7,11,1,6,0
pandas/tests/series/methods/test_interpolate.py,831,65,3,53,1,6,1
pandas/tests/series/methods/test_pop.py,13,2,2,1,0,2,0
pandas/tests/series/methods/test_between.py,74,7,2,5,1,4,0
pandas/tests/series/methods/test_fillna.py,1037,54,3,37,2,5,1
pandas/tests/series/methods/test_repeat.py,40,6,2,3,1,4,0
pandas/tests/series/indexing/test_where.py,459,45,16,20,0,6,1
pandas/tests/series/indexing/test_mask.py,69,4,1,4,0,4,1
pandas/tests/series/indexing/__init__.py,0,0,0,0,0,0,0
pandas/tests/series/indexing/test_xs.py,82,14,5,6,1,4,0
pandas/tests/series/indexing/test_getitem.py,721,99,3,59,6,12,1
pandas/tests/series/indexing/test_set_value.py,49,11,6,3,0,4,0
pandas/tests/series/indexing/test_setitem.py,1869,345,9,151,35,12,1
pandas/tests/series/indexing/test_take.py,50,4,1,4,0,4,0
pandas/tests/series/indexing/test_indexing.py,510,90,11,41,2,7,1
pandas/tests/series/indexing/test_get.py,228,44,11,7,0,5,1
pandas/tests/series/indexing/test_datetime.py,493,48,6,17,0,9,1
pandas/tests/series/indexing/test_delitem.py,69,8,3,4,1,3,0
pandas/tests/series/accessors/test_cat_accessor.py,270,48,21,9,1,7,1
pandas/tests/series/accessors/__init__.py,0,0,0,0,0,0,0
pandas/tests/series/accessors/test_struct_accessor.py,188,7,2,6,0,4,0
pandas/tests/series/accessors/test_sparse_accessor.py,9,7,4,1,1,1,0
pandas/tests/series/accessors/test_list_accessor.py,146,9,1,9,0,4,0
pandas/tests/series/accessors/test_str_accessor.py,27,10,4,2,1,3,0
pandas/tests/series/accessors/test_dt_accessor.py,899,104,11,46,2,14,0
pandas/tests/libs/test_lib.py,358,74,8,26,3,7,0
pandas/tests/libs/__init__.py,0,0,0,0,0,0,0
pandas/tests/libs/test_join.py,388,18,4,12,1,5,1
pandas/tests/libs/test_hashtable.py,849,231,22,67,7,13,1
pandas/tests/libs/test_libalgos.py,162,53,15,8,2,5,0
pandas/tests/dtypes/test_dtypes.py,1257,432,18,118,6,14,1
pandas/tests/dtypes/__init__.py,0,0,0,0,0,0,0
pandas/tests/dtypes/test_common.py,886,267,16,66,3,17,1
pandas/tests/dtypes/test_missing.py,876,183,11,51,4,12,1
pandas/tests/dtypes/test_inference.py,2174,597,26,150,18,25,1
pandas/tests/dtypes/test_generic.py,130,24,5,5,1,6,1
pandas/tests/dtypes/test_concat.py,66,5,2,4,0,5,0
pandas/tests/dtypes/cast/test_infer_datetimelike.py,28,4,2,2,0,3,0
pandas/tests/dtypes/cast/__init__.py,0,0,0,0,0,0,0
pandas/tests/dtypes/cast/test_promote.py,530,48,12,20,0,10,0
pandas/tests/dtypes/cast/test_construct_object_arr.py,20,4,3,2,0,2,0
pandas/tests/dtypes/cast/test_dict_compat.py,14,4,4,1,0,3,0
pandas/tests/dtypes/cast/test_construct_ndarray.py,36,6,4,2,0,5,0
pandas/tests/dtypes/cast/test_box_unbox.py,104,23,13,4,0,5,0
pandas/tests/dtypes/cast/test_construct_from_scalar.py,55,6,2,4,0,6,1
pandas/tests/dtypes/cast/test_can_hold_element.py,154,55,17,7,0,5,0
pandas/tests/dtypes/cast/test_downcast.py,60,4,1,4,0,6,0
pandas/tests/dtypes/cast/test_infer_dtype.py,216,44,5,15,0,6,1
pandas/tests/dtypes/cast/test_find_common_type.py,175,26,8,9,0,6,0
pandas/tests/frame/common.py,63,30,12,3,0,4,0
pandas/tests/frame/test_validate.py,37,11,6,1,1,2,0
pandas/tests/frame/__init__.py,0,0,0,0,0,0,0
pandas/tests/frame/test_stack_unstack.py,2798,196,7,104,3,11,1
pandas/tests/frame/test_constructors.py,3452,553,18,238,12,23,1
pandas/tests/frame/test_unary.py,180,14,2,11,1,5,1
pandas/tests/frame/test_nonunique_indexes.py,336,22,4,16,1,5,1
pandas/tests/frame/test_query_eval.py,1725,207,6,144,11,10,1
pandas/tests/frame/test_reductions.py,2544,252,14,114,4,14,1
pandas/tests/frame/test_repr.py,509,82,5,42,1,6,0
pandas/tests/frame/test_arrow_interface.py,94,19,5,7,2,6,0
pandas/tests/frame/test_ufunc.py,312,26,7,14,0,7,0
pandas/tests/frame/test_cumulative.py,107,8,2,5,1,4,1
pandas/tests/frame/conftest.py,102,10,3,5,0,3,1
pandas/tests/frame/test_logical_ops.py,211,14,3,12,1,6,1
pandas/tests/frame/test_subclass.py,873,119,8,50,9,5,1
pandas/tests/frame/test_arithmetic.py,2393,230,17,116,8,16,1
pandas/tests/frame/test_iteration.py,175,53,5,16,1,6,0
pandas/tests/frame/test_npfuncs.py,84,13,4,4,1,3,0
pandas/tests/frame/test_block_internals.py,458,54,6,26,1,12,1
pandas/tests/frame/test_api.py,409,103,13,29,1,12,1
pandas/tests/frame/test_alter_axes.py,31,4,2,2,1,3,1
pandas/tests/frame/methods/test_drop.py,580,46,7,29,1,7,1
pandas/tests/frame/methods/test_combine.py,63,8,3,5,1,4,0
pandas/tests/frame/methods/test_nlargest.py,231,14,2,11,1,5,0
pandas/tests/frame/methods/test_to_dict.py,541,82,19,24,1,6,1
pandas/tests/frame/methods/test_matmul.py,98,9,4,2,1,5,0
pandas/tests/frame/methods/test_infer_objects.py,42,11,6,1,1,3,0
pandas/tests/frame/methods/test_quantile.py,939,78,7,41,2,5,1
pandas/tests/frame/methods/test_dtypes.py,141,12,2,7,1,7,0
pandas/tests/frame/methods/test_select_dtypes.py,528,50,4,32,3,8,1
pandas/tests/frame/methods/test_droplevel.py,36,7,4,1,1,3,0
pandas/tests/frame/methods/test_tz_localize.py,67,11,3,4,1,5,0
pandas/tests/frame/methods/__init__.py,7,0,0,0,0,0,0
pandas/tests/frame/methods/test_combine_first.py,597,60,7,35,1,8,1
pandas/tests/frame/methods/test_diff.py,308,30,2,23,1,5,1
pandas/tests/frame/methods/test_cov_corr.py,519,61,6,35,3,6,1
pandas/tests/frame/methods/test_swaplevel.py,36,7,4,1,1,3,0
pandas/tests/frame/methods/test_head_tail.py,57,4,2,3,0,3,0
pandas/tests/frame/methods/test_to_numpy.py,83,12,5,5,1,4,0
pandas/tests/frame/methods/test_pct_change.py,125,10,2,7,1,4,0
pandas/tests/frame/methods/test_reindex_like.py,43,5,2,3,2,5,0
pandas/tests/frame/methods/test_tz_convert.py,140,22,9,6,1,5,0
pandas/tests/frame/methods/test_assign.py,84,7,2,5,1,3,0
pandas/tests/frame/methods/test_copy.py,41,13,4,3,1,3,0
pandas/tests/frame/methods/test_join.py,578,34,2,26,1,10,0
pandas/tests/frame/methods/test_drop_duplicates.py,527,35,11,15,0,6,0
pandas/tests/frame/methods/test_count.py,39,7,3,2,1,2,0
pandas/tests/frame/methods/test_reindex.py,1304,124,24,58,2,12,1
pandas/tests/frame/methods/test_to_csv.py,1469,174,26,66,1,11,1
pandas/tests/frame/methods/test_to_timestamp.py,154,20,5,6,1,5,0
pandas/tests/frame/methods/test_replace.py,1577,140,7,82,2,10,1
pandas/tests/frame/methods/test_rename.py,519,49,7,29,1,7,1
pandas/tests/frame/methods/test_dropna.py,286,29,6,15,1,7,1
pandas/tests/frame/methods/test_duplicated.py,130,14,3,8,0,6,0
pandas/tests/frame/methods/test_sort_values.py,909,72,5,42,3,5,1
pandas/tests/frame/methods/test_iterrows.py,16,3,3,1,0,1,0
pandas/tests/frame/methods/test_convert_dtypes.py,255,22,2,17,1,6,0
pandas/tests/frame/methods/test_to_period.py,89,10,3,5,1,4,0
pandas/tests/frame/methods/test_filter.py,153,24,10,8,1,5,0
pandas/tests/frame/methods/test_get_numeric_data.py,104,7,2,4,1,5,0
pandas/tests/frame/methods/test_sample.py,393,35,4,25,2,5,0
pandas/tests/frame/methods/test_asfreq.py,302,36,5,18,1,8,0
pandas/tests/frame/methods/test_map.py,208,20,3,18,0,7,0
pandas/tests/frame/methods/test_sort_index.py,1058,81,8,42,2,5,1
pandas/tests/frame/methods/test_values.py,263,49,12,14,2,4,0
pandas/tests/frame/methods/test_size.py,21,3,3,1,0,3,0
pandas/tests/frame/methods/test_transpose.py,197,41,6,15,1,5,0
pandas/tests/frame/methods/test_first_valid_index.py,79,24,5,5,1,3,0
pandas/tests/frame/methods/test_to_dict_of_blocks.py,35,11,5,2,1,2,0
pandas/tests/frame/methods/test_shift.py,859,79,5,48,1,6,1
pandas/tests/frame/methods/test_value_counts.py,205,12,1,12,0,4,1
pandas/tests/frame/methods/test_equals.py,103,32,15,4,1,3,0
pandas/tests/frame/methods/test_asof.py,186,15,4,9,1,5,1
pandas/tests/frame/methods/test_astype.py,920,93,6,51,4,8,0
pandas/tests/frame/methods/test_at_time.py,153,22,4,10,1,8,0
pandas/tests/frame/methods/test_to_records.py,523,29,4,19,2,7,1
pandas/tests/frame/methods/test_reorder_levels.py,74,4,2,2,1,4,0
pandas/tests/frame/methods/test_truncate.py,154,17,5,7,1,5,0
pandas/tests/frame/methods/test_set_index.py,740,69,6,35,6,6,0
pandas/tests/frame/methods/test_between_time.py,227,50,21,10,1,7,0
pandas/tests/frame/methods/test_describe.py,463,32,4,19,1,5,1
pandas/tests/frame/methods/test_is_homogeneous_dtype.py,53,2,2,1,0,3,0
pandas/tests/frame/methods/test_explode.py,307,13,2,12,0,5,1
pandas/tests/frame/methods/test_align.py,338,40,9,18,1,6,0
pandas/tests/frame/methods/test_dot.py,171,31,2,22,3,4,0
pandas/tests/frame/methods/test_pipe.py,39,6,2,3,1,3,0
pandas/tests/frame/methods/test_isetitem.py,50,5,2,3,1,3,0
pandas/tests/frame/methods/test_rename_axis.py,123,21,7,5,1,4,0
pandas/tests/frame/methods/test_rank.py,500,30,4,19,1,6,1
pandas/tests/frame/methods/test_compare.py,308,22,6,11,0,4,1
pandas/tests/frame/methods/test_add_prefix_suffix.py,49,11,5,3,0,3,0
pandas/tests/frame/methods/test_set_axis.py,130,29,12,10,3,4,0
pandas/tests/frame/methods/test_clip.py,200,29,6,11,1,4,1
pandas/tests/frame/methods/test_round.py,229,14,3,9,1,5,0
pandas/tests/frame/methods/test_isin.py,227,17,2,14,1,5,1
pandas/tests/frame/methods/test_update.py,261,21,2,19,1,5,0
pandas/tests/frame/methods/test_info.py,601,97,13,26,0,11,0
pandas/tests/frame/methods/test_reset_index.py,813,70,5,38,1,8,0
pandas/tests/frame/methods/test_interpolate.py,492,47,6,29,1,5,1
pandas/tests/frame/methods/test_pop.py,71,18,7,3,1,3,0
pandas/tests/frame/methods/test_fillna.py,886,78,5,48,1,6,0
pandas/tests/frame/indexing/test_where.py,1138,89,5,59,1,9,1
pandas/tests/frame/indexing/test_insert.py,119,10,2,7,1,4,0
pandas/tests/frame/indexing/test_coercion.py,175,20,6,8,1,5,1
pandas/tests/frame/indexing/test_mask.py,157,16,3,10,1,3,0
pandas/tests/frame/indexing/__init__.py,0,0,0,0,0,0,0
pandas/tests/frame/indexing/test_xs.py,399,47,5,29,2,6,1
pandas/tests/frame/indexing/test_getitem.py,559,51,3,30,6,6,0
pandas/tests/frame/indexing/test_set_value.py,74,30,11,3,1,4,0
pandas/tests/frame/indexing/test_setitem.py,1505,156,9,100,8,11,1
pandas/tests/frame/indexing/test_take.py,92,12,3,4,1,2,0
pandas/tests/frame/indexing/test_indexing.py,1947,239,14,110,5,11,1
pandas/tests/frame/indexing/test_get_value.py,22,9,4,2,1,2,0
pandas/tests/frame/indexing/test_get.py,27,7,3,2,1,3,0
pandas/tests/frame/indexing/test_delitem.py,60,20,8,4,1,4,0
pandas/tests/frame/constructors/test_from_dict.py,239,16,2,12,1,6,1
pandas/tests/frame/constructors/__init__.py,0,0,0,0,0,0,0
pandas/tests/frame/constructors/test_from_records.py,603,81,7,44,2,11,0
pandas/tests/reshape/test_melt.py,1280,92,6,56,3,6,1
pandas/tests/reshape/__init__.py,0,0,0,0,0,0,0
pandas/tests/reshape/test_from_dummies.py,477,36,2,35,0,4,0
pandas/tests/reshape/test_pivot.py,3136,181,7,116,3,12,1
pandas/tests/reshape/test_pivot_multilevel.py,301,5,1,5,0,6,1
pandas/tests/reshape/test_cut.py,851,69,5,54,0,7,1
pandas/tests/reshape/test_qcut.py,308,30,3,20,0,8,1
pandas/tests/reshape/test_get_dummies.py,741,88,8,40,1,11,1
pandas/tests/reshape/test_union_categoricals.py,369,25,3,21,1,6,0
pandas/tests/reshape/test_crosstab.py,879,42,4,32,1,5,1
pandas/tests/reshape/concat/__init__.py,0,0,0,0,0,0,0
pandas/tests/reshape/concat/test_series.py,184,18,3,11,1,4,0
pandas/tests/reshape/concat/test_empty.py,309,42,7,20,1,6,0
pandas/tests/reshape/concat/test_invalid.py,54,7,2,4,1,5,0
pandas/tests/reshape/concat/test_dataframe.py,238,18,3,13,1,5,1
pandas/tests/reshape/concat/test_append.py,351,32,3,17,1,8,0
pandas/tests/reshape/concat/test_index.py,444,46,7,21,2,6,0
pandas/tests/reshape/concat/test_categorical.py,277,15,2,12,1,7,0
pandas/tests/reshape/concat/test_concat.py,1010,107,16,55,3,13,1
pandas/tests/reshape/concat/test_datetimes.py,696,59,3,38,3,9,0
pandas/tests/reshape/concat/test_append_common.py,705,44,9,21,1,6,0
pandas/tests/reshape/concat/test_sort.py,127,14,2,8,1,5,0
pandas/tests/reshape/merge/test_merge_cross.py,109,7,1,7,0,4,0
pandas/tests/reshape/merge/__init__.py,0,0,0,0,0,0,0
pandas/tests/reshape/merge/test_merge.py,3281,243,16,145,5,12,1
pandas/tests/reshape/merge/test_merge_antijoin.py,280,12,1,12,0,7,0
pandas/tests/reshape/merge/test_join.py,1186,118,10,58,1,8,1
pandas/tests/reshape/merge/test_merge_index_as_string.py,186,31,22,8,0,4,0
pandas/tests/reshape/merge/test_merge_ordered.py,241,18,2,15,2,6,0
pandas/tests/reshape/merge/test_multi.py,979,44,2,34,3,8,0
pandas/tests/reshape/merge/test_merge_asof.py,3634,93,7,77,1,8,1
pandas/tests/copy_view/__init__.py,0,0,0,0,0,0,0
pandas/tests/copy_view/test_constructors.py,382,81,10,17,0,7,0
pandas/tests/copy_view/test_copy_deprecation.py,100,10,7,4,0,5,0
pandas/tests/copy_view/util.py,30,9,9,1,0,2,0
pandas/tests/copy_view/test_util.py,14,4,2,2,0,3,0
pandas/tests/copy_view/test_replace.py,371,93,7,27,0,5,0
pandas/tests/copy_view/test_internals.py,112,25,11,3,0,5,0
pandas/tests/copy_view/test_setitem.py,142,20,3,9,0,4,1
pandas/tests/copy_view/test_chained_assignment_deprecation.py,104,13,4,10,0,6,0
pandas/tests/copy_view/test_interp_fillna.py,307,73,7,21,0,5,0
pandas/tests/copy_view/test_astype.py,230,48,7,16,0,6,0
pandas/tests/copy_view/test_array.py,229,51,8,11,0,6,0
pandas/tests/copy_view/test_indexing.py,898,96,4,40,0,7,0
pandas/tests/copy_view/test_functions.py,332,100,15,16,0,5,0
pandas/tests/copy_view/test_clip.py,72,18,4,6,0,4,0
pandas/tests/copy_view/test_methods.py,1616,336,11,100,0,8,1
pandas/tests/copy_view/test_core_functionalities.py,93,20,4,8,0,5,0
pandas/tests/copy_view/index/test_intervalindex.py,29,4,2,2,0,4,0
pandas/tests/copy_view/index/__init__.py,0,0,0,0,0,0,0
pandas/tests/copy_view/index/test_datetimeindex.py,82,12,2,8,0,5,0
pandas/tests/copy_view/index/test_timedeltaindex.py,55,7,2,4,0,5,0
pandas/tests/copy_view/index/test_index.py,177,25,3,16,0,5,0
pandas/tests/copy_view/index/test_periodindex.py,43,5,2,3,0,5,0
pandas/tests/generic/__init__.py,0,0,0,0,0,0,0
pandas/tests/generic/test_series.py,119,18,6,9,1,6,0
pandas/tests/generic/test_finalize.py,799,66,18,20,0,8,1
pandas/tests/generic/test_to_xarray.py,126,41,8,7,2,5,0
pandas/tests/generic/test_generic.py,494,68,6,31,2,6,0
pandas/tests/generic/test_frame.py,203,28,7,11,2,8,0
pandas/tests/generic/test_label_or_level_utils.py,329,64,7,24,0,3,0
pandas/tests/generic/test_duplicate_labels.py,401,62,6,24,2,5,0
pandas/tests/apply/common.py,7,0,0,0,0,1,0
pandas/tests/apply/test_str.py,315,30,6,11,0,9,0
pandas/tests/apply/test_series_apply.py,680,75,5,51,0,6,1
pandas/tests/apply/__init__.py,0,0,0,0,0,0,0
pandas/tests/apply/test_series_transform.py,84,6,2,8,0,4,0
pandas/tests/apply/test_frame_apply_relabeling.py,105,5,1,5,0,3,0
pandas/tests/apply/test_invalid_arg.py,377,33,7,26,0,7,0
pandas/tests/apply/conftest.py,63,14,5,5,2,4,0
pandas/tests/apply/test_frame_apply.py,1968,192,5,139,0,12,1
pandas/tests/apply/test_numba.py,129,9,1,9,0,8,0
pandas/tests/apply/test_frame_transform.py,274,23,4,20,0,7,0
pandas/tests/apply/test_series_apply_relabeling.py,33,2,1,2,0,2,0
pandas/tests/strings/test_find_replace.py,1715,185,12,71,0,9,1
pandas/tests/strings/__init__.py,23,6,3,2,0,2,0
pandas/tests/strings/test_cat.py,444,40,7,15,0,6,1
pandas/tests/strings/conftest.py,133,1,1,1,0,3,1
pandas/tests/strings/test_string_array.py,126,22,17,5,0,4,0
pandas/tests/strings/test_split_partition.py,772,71,4,51,0,7,0
pandas/tests/strings/test_get_dummies.py,102,5,1,5,0,4,0
pandas/tests/strings/test_case_justify.py,423,32,6,22,0,5,0
pandas/tests/strings/test_strings.py,953,93,11,56,0,9,1
pandas/tests/strings/test_api.py,216,33,16,7,0,5,0
pandas/tests/strings/test_extract.py,784,43,4,31,0,6,0
pandas/tests/util/test_hashing.py,489,62,5,36,1,9,0
pandas/tests/util/test_assert_interval_array_equal.py,100,6,1,6,0,4,0
pandas/tests/util/test_show_versions.py,81,11,5,4,0,5,1
pandas/tests/util/test_assert_extension_array_equal.py,125,11,2,7,0,5,1
pandas/tests/util/__init__.py,0,0,0,0,0,0,0
pandas/tests/util/test_assert_numpy_array_equal.py,223,21,5,16,0,6,0
pandas/tests/util/test_util.py,58,10,3,6,0,5,0
pandas/tests/util/test_assert_attr_equal.py,33,6,5,2,0,4,0
pandas/tests/util/test_assert_frame_equal.py,461,36,2,31,0,6,1
pandas/tests/util/test_validate_args.py,70,6,1,6,0,2,0
pandas/tests/util/conftest.py,46,5,1,5,0,1,1
pandas/tests/util/test_shares_memory.py,46,15,6,4,0,5,0
pandas/tests/util/test_deprecate_nonkeyword_arguments.py,151,46,2,25,1,4,1
pandas/tests/util/test_deprecate.py,73,10,3,7,0,4,0
pandas/tests/util/test_assert_categorical_equal.py,88,7,2,6,0,3,0
pandas/tests/util/test_numba.py,12,1,1,1,0,3,0
pandas/tests/util/test_assert_index_equal.py,327,35,5,22,0,4,1
pandas/tests/util/test_validate_kwargs.py,69,7,2,6,0,2,0
pandas/tests/util/test_assert_almost_equal.py,586,46,2,45,1,4,1
pandas/tests/util/test_deprecate_kwarg.py,90,18,3,13,0,3,0
pandas/tests/util/test_rewrite_warning.py,42,3,3,1,0,4,0
pandas/tests/util/test_validate_inclusive.py,40,3,2,2,0,4,0
pandas/tests/util/test_assert_series_equal.py,545,42,4,32,1,5,1
pandas/tests/util/test_validate_args_and_kwargs.py,84,6,1,6,0,2,0
pandas/tests/util/test_assert_produces_warning.py,277,25,2,23,1,4,0
pandas/tests/resample/__init__.py,0,0,0,0,0,0,0
pandas/tests/resample/test_resample_api.py,1021,83,7,61,0,11,1
pandas/tests/resample/test_datetime_index.py,2201,186,32,110,1,21,1
pandas/tests/resample/test_time_grouper.py,439,24,3,20,0,9,1
pandas/tests/resample/conftest.py,33,2,1,2,0,1,0
pandas/tests/resample/test_resampler_grouper.py,687,42,3,38,0,10,1
pandas/tests/resample/test_period_index.py,1050,74,3,62,1,17,1
pandas/tests/resample/test_base.py,554,64,8,21,0,14,1
pandas/tests/resample/test_timedelta.py,218,19,3,14,0,8,1
pandas/tests/arrays/test_timedeltas.py,307,61,7,27,3,7,1
pandas/tests/arrays/test_datetimelike.py,1428,239,13,81,4,14,1
pandas/tests/arrays/__init__.py,0,0,0,0,0,0,0
pandas/tests/arrays/test_ndarray_backed.py,76,30,10,5,1,3,0
pandas/tests/arrays/test_period.py,184,19,3,14,0,9,1
pandas/tests/arrays/test_array.py,710,41,12,20,2,13,1
pandas/tests/arrays/test_datetimes.py,860,139,7,55,3,12,1
pandas/tests/arrays/masked_shared.py,155,22,4,9,2,5,0
pandas/tests/arrays/numpy_/__init__.py,0,0,0,0,0,0,0
pandas/tests/arrays/numpy_/test_numpy.py,429,70,9,32,0,8,0
pandas/tests/arrays/numpy_/test_indexing.py,41,13,5,4,1,4,0
pandas/tests/arrays/floating/test_function.py,285,43,5,17,0,5,0
pandas/tests/arrays/floating/__init__.py,0,0,0,0,0,0,0
pandas/tests/arrays/floating/test_to_numpy.py,178,28,5,11,0,6,0
pandas/tests/arrays/floating/test_construction.py,231,38,8,16,0,6,0
pandas/tests/arrays/floating/test_repr.py,47,10,2,5,0,4,0
pandas/tests/arrays/floating/conftest.py,43,6,3,4,0,3,0
pandas/tests/arrays/floating/test_arithmetic.py,249,15,3,10,0,6,1
pandas/tests/arrays/floating/test_astype.py,135,19,9,8,0,4,0
pandas/tests/arrays/floating/test_contains.py,31,11,6,2,0,3,0
pandas/tests/arrays/floating/test_concat.py,20,2,2,1,0,3,0
pandas/tests/arrays/floating/test_comparison.py,73,16,10,4,1,6,0
pandas/tests/arrays/datetimes/__init__.py,0,0,0,0,0,0,0
pandas/tests/arrays/datetimes/test_constructors.py,194,23,3,12,2,7,0
pandas/tests/arrays/datetimes/test_reductions.py,176,41,7,10,1,7,0
